Matched Trades
Order{id=38097, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608936633}
Order{id=37148, symbol='TSLA', side='buy', type='limit', price=659.89, timeStamp=1608936154}

Order{id=35962, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608935567}
Order{id=35960, symbol='TSLA', side='buy', type='limit', price=659.92, timeStamp=1608935566}

Order{id=31069, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608933106}
Order{id=31065, symbol='AMZN', side='buy', type='limit', price=3170.72, timeStamp=1608933104}

Order{id=38514, symbol='AAPL', side='buy', type='limit', price=131.7, timeStamp=1608936829}
Order{id=38495, symbol='AAPL', side='sell', type='limit', price=131.12, timeStamp=1608936820}

Order{id=1976, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608918402}
Order{id=1964, symbol='TSLA', side='buy', type='limit', price=658.86, timeStamp=1608918398}

Order{id=44401, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608939792}
Order{id=44395, symbol='TSLA', side='sell', type='limit', price=658.79, timeStamp=1608939789}

Order{id=45428, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608940314}
Order{id=45423, symbol='TSLA', side='sell', type='limit', price=659.9, timeStamp=1608940311}

Order{id=25070, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608930096}
Order{id=25041, symbol='TSLA', side='buy', type='limit', price=658.48, timeStamp=1608930079}

Order{id=661, symbol='TSLA', side='buy', type='limit', price=658.87, timeStamp=1608917742}
Order{id=646, symbol='TSLA', side='sell', type='limit', price=658.76, timeStamp=1608917734}

Order{id=42638, symbol='AAPL', side='buy', type='market', price=131.32, timeStamp=1608938907}
Order{id=42637, symbol='AAPL', side='sell', type='limit', price=130.82, timeStamp=1608938906}

Order{id=43710, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939455}
Order{id=43709, symbol='TSLA', side='buy', type='limit', price=659.56, timeStamp=1608939455}

Order{id=45994, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608940592}
Order{id=45984, symbol='AAPL', side='buy', type='limit', price=130.4, timeStamp=1608940586}

Order{id=10553, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608922731}
Order{id=10523, symbol='TSLA', side='sell', type='limit', price=659.98, timeStamp=1608922714}

Order{id=34910, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608935045}
Order{id=34883, symbol='AAPL', side='buy', type='limit', price=131.97, timeStamp=1608935033}

Order{id=876, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608917844}
Order{id=874, symbol='TSLA', side='sell', type='limit', price=659.54, timeStamp=1608917843}

Order{id=36316, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608935751}
Order{id=36267, symbol='TSLA', side='sell', type='limit', price=659.55, timeStamp=1608935725}

Order{id=16210, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608925573}
Order{id=16209, symbol='AAPL', side='buy', type='limit', price=130.03, timeStamp=1608925572}

Order{id=18422, symbol='AMZN', side='sell', type='limit', price=3170.1, timeStamp=1608926725}
Order{id=18405, symbol='AMZN', side='buy', type='limit', price=3171.2, timeStamp=1608926717}

Order{id=18605, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608926817}
Order{id=18598, symbol='AAPL', side='buy', type='limit', price=131.84, timeStamp=1608926814}

Order{id=44143, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608939672}
Order{id=44135, symbol='AAPL', side='buy', type='limit', price=130.3, timeStamp=1608939667}

Order{id=2881, symbol='TSLA', side='sell', type='limit', price=658.04, timeStamp=1608918866}
Order{id=2871, symbol='TSLA', side='buy', type='limit', price=658.44, timeStamp=1608918859}

Order{id=22172, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608928613}
Order{id=22168, symbol='AMZN', side='buy', type='limit', price=3170.06, timeStamp=1608928611}

Order{id=33176, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608934177}
Order{id=33172, symbol='TSLA', side='sell', type='limit', price=659, timeStamp=1608934174}

Order{id=23745, symbol='AMZN', side='sell', type='limit', price=3170.15, timeStamp=1608929411}
Order{id=23726, symbol='AMZN', side='buy', type='limit', price=3171.83, timeStamp=1608929401}

Order{id=34018, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608934608}
Order{id=34016, symbol='AAPL', side='sell', type='limit', price=131.17, timeStamp=1608934607}

Order{id=35778, symbol='AAPL', side='buy', type='limit', price=130.95, timeStamp=1608935474}
Order{id=35775, symbol='AAPL', side='sell', type='limit', price=130.6, timeStamp=1608935474}

Order{id=7957, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608921418}
Order{id=7952, symbol='TSLA', side='buy', type='limit', price=658.14, timeStamp=1608921415}

Order{id=33989, symbol='AAPL', side='buy', type='limit', price=130.86, timeStamp=1608934591}
Order{id=33986, symbol='AAPL', side='sell', type='limit', price=130.83, timeStamp=1608934589}

Order{id=26695, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608930904}
Order{id=26673, symbol='AAPL', side='buy', type='limit', price=131.16, timeStamp=1608930893}

Order{id=20775, symbol='TSLA', side='sell', type='limit', price=658.11, timeStamp=1608927908}
Order{id=20732, symbol='TSLA', side='buy', type='limit', price=658.71, timeStamp=1608927888}

Order{id=8479, symbol='AAPL', side='sell', type='limit', price=130.77, timeStamp=1608921682}
Order{id=8453, symbol='AAPL', side='buy', type='limit', price=131.89, timeStamp=1608921671}

Order{id=17353, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608926178}
Order{id=17227, symbol='AAPL', side='buy', type='limit', price=130.48, timeStamp=1608926113}

Order{id=26390, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608930755}
Order{id=26387, symbol='AAPL', side='buy', type='limit', price=130.93, timeStamp=1608930753}

Order{id=30863, symbol='TSLA', side='sell', type='limit', price=658.86, timeStamp=1608933000}
Order{id=30857, symbol='TSLA', side='buy', type='limit', price=659.83, timeStamp=1608932997}

Order{id=9249, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608922080}
Order{id=9230, symbol='AMZN', side='buy', type='limit', price=3171.4, timeStamp=1608922070}

Order{id=14184, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608924554}
Order{id=14173, symbol='TSLA', side='buy', type='limit', price=658.42, timeStamp=1608924549}

Order{id=8288, symbol='TSLA', side='sell', type='market', price=658.27, timeStamp=1608921584}
Order{id=8270, symbol='TSLA', side='buy', type='limit', price=659.01, timeStamp=1608921576}

Order{id=34496, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608934847}
Order{id=34421, symbol='AMZN', side='buy', type='limit', price=3170.19, timeStamp=1608934807}

Order{id=5466, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608920171}
Order{id=5463, symbol='TSLA', side='buy', type='limit', price=659.29, timeStamp=1608920170}

Order{id=40454, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608937813}
Order{id=40440, symbol='AAPL', side='buy', type='limit', price=131.02, timeStamp=1608937806}

Order{id=17030, symbol='AAPL', side='buy', type='market', price=null, timeStamp=1608926007}
Order{id=16869, symbol='AAPL', side='sell', type='limit', price=131.77, timeStamp=1608925922}

Order{id=7650, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608921268}
Order{id=7639, symbol='TSLA', side='sell', type='limit', price=658.59, timeStamp=1608921264}

Order{id=22472, symbol='AAPL', side='sell', type='limit', price=130.07, timeStamp=1608928768}
Order{id=22450, symbol='AAPL', side='buy', type='limit', price=130.35, timeStamp=1608928756}

Order{id=3850, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608919357}
Order{id=3846, symbol='AMZN', side='buy', type='limit', price=3170.95, timeStamp=1608919355}

Order{id=9299, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608922104}
Order{id=9295, symbol='AMZN', side='buy', type='limit', price=3170.89, timeStamp=1608922102}

Order{id=25460, symbol='AAPL', side='sell', type='limit', price=131.28, timeStamp=1608930289}
Order{id=25451, symbol='AAPL', side='buy', type='limit', price=131.87, timeStamp=1608930285}

Order{id=18141, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608926588}
Order{id=18133, symbol='AAPL', side='buy', type='limit', price=130.46, timeStamp=1608926584}

Order{id=15535, symbol='AAPL', side='sell', type='limit', price=131.36, timeStamp=1608925239}
Order{id=15519, symbol='AAPL', side='buy', type='limit', price=131.62, timeStamp=1608925230}

Order{id=31886, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608933523}
Order{id=31872, symbol='AMZN', side='buy', type='limit', price=3170.42, timeStamp=1608933514}

Order{id=24830, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608929964}
Order{id=24801, symbol='AMZN', side='sell', type='limit', price=3170.21, timeStamp=1608929948}

Order{id=39033, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608937088}
Order{id=39004, symbol='AMZN', side='sell', type='limit', price=3171.9, timeStamp=1608937073}

Order{id=20874, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927962}
Order{id=20216, symbol='AMZN', side='sell', type='limit', price=3171.9, timeStamp=1608927627}

Order{id=30525, symbol='AMZN', side='buy', type='limit', price=3171.87, timeStamp=1608932836}
Order{id=30469, symbol='AMZN', side='sell', type='limit', price=3171.2, timeStamp=1608932806}

Order{id=1764, symbol='AMZN', side='buy', type='limit', price=3171.13, timeStamp=1608918292}
Order{id=1725, symbol='AMZN', side='sell', type='limit', price=3170.87, timeStamp=1608918272}

Order{id=17694, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608926356}
Order{id=17676, symbol='TSLA', side='sell', type='limit', price=658.18, timeStamp=1608926348}

Order{id=30565, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608932854}
Order{id=30519, symbol='TSLA', side='buy', type='limit', price=658.26, timeStamp=1608932832}

Order{id=15576, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608925258}
Order{id=15549, symbol='TSLA', side='buy', type='limit', price=658.68, timeStamp=1608925245}

Order{id=20759, symbol='AAPL', side='buy', type='limit', price=130.92, timeStamp=1608927899}
Order{id=20749, symbol='AAPL', side='sell', type='limit', price=130.44, timeStamp=1608927896}

Order{id=36191, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608935687}
Order{id=36162, symbol='AMZN', side='sell', type='limit', price=3171.98, timeStamp=1608935673}

Order{id=40017, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608937590}
Order{id=39963, symbol='TSLA', side='buy', type='limit', price=658.18, timeStamp=1608937565}

Order{id=42257, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608938721}
Order{id=42227, symbol='AMZN', side='sell', type='limit', price=3170.83, timeStamp=1608938707}

Order{id=9379, symbol='AAPL', side='sell', type='limit', price=130.01, timeStamp=1608922142}
Order{id=9368, symbol='AAPL', side='buy', type='limit', price=130.29, timeStamp=1608922135}

Order{id=29475, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608932310}
Order{id=29474, symbol='TSLA', side='sell', type='limit', price=659.37, timeStamp=1608932310}

Order{id=2716, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608918780}
Order{id=2711, symbol='AAPL', side='buy', type='limit', price=131.92, timeStamp=1608918777}

Order{id=37667, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608936406}
Order{id=37661, symbol='AMZN', side='buy', type='limit', price=3170.04, timeStamp=1608936405}

Order{id=29176, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608932150}
Order{id=29168, symbol='AMZN', side='buy', type='limit', price=3171.01, timeStamp=1608932147}

Order{id=23063, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608929072}
Order{id=22768, symbol='AAPL', side='buy', type='limit', price=130.25, timeStamp=1608928926}

Order{id=6152, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608920510}
Order{id=6059, symbol='TSLA', side='buy', type='limit', price=659.18, timeStamp=1608920462}

Order{id=39805, symbol='AMZN', side='sell', type='limit', price=3171.24, timeStamp=1608937480}
Order{id=39783, symbol='AMZN', side='buy', type='limit', price=3171.66, timeStamp=1608937470}

Order{id=12704, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608923812}
Order{id=12702, symbol='AMZN', side='buy', type='limit', price=3171.68, timeStamp=1608923811}

Order{id=2154, symbol='AAPL', side='sell', type='market', price=null, timeStamp=1608918499}
Order{id=2144, symbol='AAPL', side='buy', type='limit', price=131.39, timeStamp=1608918494}

Order{id=44152, symbol='AMZN', side='sell', type='market', price=null, timeStamp=1608939676}
Order{id=43900, symbol='AMZN', side='buy', type='limit', price=3170.49, timeStamp=1608939550}

Order{id=2005, symbol='AAPL', side='sell', type='limit', price=130.16, timeStamp=1608918417}
Order{id=1993, symbol='AAPL', side='buy', type='limit', price=130.89, timeStamp=1608918409}

Order{id=33381, symbol='AMZN', side='buy', type='market', price=3171.19, timeStamp=1608934281}
Order{id=33379, symbol='AMZN', side='sell', type='limit', price=3171.29, timeStamp=1608934281}

Order{id=45818, symbol='AAPL', side='sell', type='limit', price=130.04, timeStamp=1608940498}
Order{id=45772, symbol='AAPL', side='buy', type='limit', price=130.41, timeStamp=1608940479}

Order{id=13844, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608924380}
Order{id=13812, symbol='TSLA', side='sell', type='limit', price=659.73, timeStamp=1608924363}

Order{id=42696, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608938937}
Order{id=42690, symbol='TSLA', side='buy', type='limit', price=659.19, timeStamp=1608938933}

Order{id=29483, symbol='AAPL', side='buy', type='limit', price=131.57, timeStamp=1608932313}
Order{id=29403, symbol='AAPL', side='sell', type='limit', price=131.06, timeStamp=1608932270}

Order{id=41609, symbol='TSLA', side='buy', type='market', price=659.49, timeStamp=1608938389}
Order{id=41585, symbol='TSLA', side='sell', type='limit', price=658.31, timeStamp=1608938379}

Order{id=43216, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608939200}
Order{id=43147, symbol='TSLA', side='buy', type='limit', price=658.52, timeStamp=1608939164}

Order{id=40021, symbol='AMZN', side='sell', type='limit', price=3171.57, timeStamp=1608937591}
Order{id=39999, symbol='AMZN', side='buy', type='limit', price=3171.8, timeStamp=1608937582}

Order{id=6104, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608920485}
Order{id=6067, symbol='TSLA', side='buy', type='limit', price=659.68, timeStamp=1608920466}

Order{id=17280, symbol='AMZN', side='buy', type='limit', price=3171.42, timeStamp=1608926137}
Order{id=17262, symbol='AMZN', side='sell', type='limit', price=3171.1, timeStamp=1608926129}

Order{id=35595, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608935384}
Order{id=35581, symbol='TSLA', side='buy', type='limit', price=659.87, timeStamp=1608935378}

Order{id=20403, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608927718}
Order{id=20369, symbol='AMZN', side='sell', type='limit', price=3170.99, timeStamp=1608927702}
