Order{id=2, symbol='FB', side='buy', type='market', price=null, timeStamp=1608917400}
Order{id=10520, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922713}
Order{id=10521, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922713}
Order{id=10524, symbol='FB', side='buy', type='limit', price=266.3, timeStamp=1608922715}
Order{id=10525, symbol='FB', side='sell', type='limit', price=266.18, timeStamp=1608922715}
Order{id=10526, symbol='FB', side='buy', type='limit', price=266.41, timeStamp=1608922716}
Order{id=10527, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922716}
Order{id=10530, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922718}
Order{id=10531, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922719}
Order{id=10532, symbol='AAPL', side='buy', type='market', price=130.39, timeStamp=1608922719}
Order{id=10533, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608922720}
Order{id=10536, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922722}
Order{id=10540, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922724}
Order{id=10541, symbol='GOOG', side='buy', type='limit', price=1733.33, timeStamp=1608922725}
Order{id=10542, symbol='GOOG', side='sell', type='limit', price=1733.02, timeStamp=1608922725}
Order{id=10543, symbol='FB', side='buy', type='limit', price=265.88, timeStamp=1608922725}
Order{id=10545, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608922726}
Order{id=10546, symbol='FB', side='sell', type='limit', price=265.64, timeStamp=1608922727}
Order{id=10547, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608922728}
Order{id=10548, symbol='GOOG', side='buy', type='limit', price=1732.84, timeStamp=1608922729}
Order{id=10550, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608922730}
Order{id=10551, symbol='FB', side='sell', type='limit', price=265.19, timeStamp=1608922730}
Order{id=10554, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922732}
Order{id=10555, symbol='AAPL', side='sell', type='limit', price=null, timeStamp=1608922732}
Order{id=10556, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922732}
Order{id=10557, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922733}
Order{id=10558, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608922734}
Order{id=10559, symbol='AAPL', side='buy', type='limit', price=null, timeStamp=1608922735}
Order{id=10560, symbol='FB', side='buy', type='limit', price=null, timeStamp=1608922735}
Order{id=10562, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922736}
Order{id=10565, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922736}
Order{id=10567, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608922738}
Order{id=10568, symbol='GOOG', side='sell', type='limit', price=1732.3, timeStamp=1608922739}
Order{id=10570, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922740}
Order{id=10572, symbol='GOOG', side='sell', type='limit', price=null, timeStamp=1608922741}
Order{id=10573, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922742}
Order{id=10574, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608922742}
Order{id=10575, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922742}
Order{id=10578, symbol='GOOG', side='sell', type='limit', price=1733.9, timeStamp=1608922744}
Order{id=10580, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922745}
Order{id=10581, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922745}
Order{id=10583, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922746}
Order{id=10584, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608922747}
Order{id=10588, symbol='GOOG', side='sell', type='limit', price=1733.86, timeStamp=1608922748}
Order{id=10589, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922749}
Order{id=10594, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922750}
Order{id=10595, symbol='GOOG', side='sell', type='limit', price=1733.24, timeStamp=1608922751}
Order{id=10598, symbol='FB', side='buy', type='limit', price=265.34, timeStamp=1608922752}
Order{id=10599, symbol='FB', side='buy', type='limit', price=266.79, timeStamp=1608922753}
Order{id=10602, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922754}
Order{id=10604, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922756}
Order{id=10605, symbol='GOOG', side='sell', type='limit', price=1733, timeStamp=1608922756}
Order{id=10606, symbol='GOOG', side='sell', type='market', price=1732.82, timeStamp=1608922757}
Order{id=10608, symbol='FB', side='sell', type='limit', price=265.06, timeStamp=1608922758}
Order{id=10612, symbol='GOOG', side='sell', type='limit', price=1733.16, timeStamp=1608922759}
Order{id=10613, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922760}
Order{id=10614, symbol='FB', side='sell', type='limit', price=266.77, timeStamp=1608922761}
Order{id=10620, symbol='FB', side='buy', type='limit', price=266.93, timeStamp=1608922764}
Order{id=10622, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922765}
Order{id=10623, symbol='GOOG', side='buy', type='limit', price=1732.92, timeStamp=1608922766}
Order{id=10624, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922767}
Order{id=10625, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922768}
Order{id=10627, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922769}
Order{id=10629, symbol='FB', side='buy', type='limit', price=265.47, timeStamp=1608922770}
Order{id=10631, symbol='GOOG', side='buy', type='limit', price=1733.75, timeStamp=1608922771}
Order{id=10632, symbol='GOOG', side='sell', type='limit', price=1733.44, timeStamp=1608922771}
Order{id=10633, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922772}
Order{id=10634, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922773}
Order{id=10635, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922774}
Order{id=10636, symbol='GOOG', side='sell', type='limit', price=null, timeStamp=1608922774}
Order{id=10638, symbol='AMZN', side='buy', type='limit', price=null, timeStamp=1608922776}
Order{id=10639, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922776}
Order{id=10640, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922777}
Order{id=10641, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922777}
Order{id=10645, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922780}
Order{id=10647, symbol='FB', side='sell', type='limit', price=266.99, timeStamp=1608922780}
Order{id=10650, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922781}
Order{id=10652, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922783}
Order{id=10653, symbol='FB', side='buy', type='limit', price=266.35, timeStamp=1608922783}
Order{id=10656, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922784}
Order{id=10657, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922785}
Order{id=10658, symbol='FB', side='sell', type='limit', price=266.81, timeStamp=1608922785}
Order{id=10661, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922788}
Order{id=10662, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608922788}
Order{id=10664, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922789}
Order{id=10665, symbol='FB', side='sell', type='limit', price=266.38, timeStamp=1608922789}
Order{id=10667, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608922790}
Order{id=10668, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922790}
Order{id=10669, symbol='GOOG', side='sell', type='limit', price=1732.5, timeStamp=1608922791}
Order{id=10671, symbol='FB', side='buy', type='limit', price=265.12, timeStamp=1608922792}
Order{id=10672, symbol='FB', side='sell', type='limit', price=266.64, timeStamp=1608922793}
Order{id=10673, symbol='GOOG', side='buy', type='limit', price=1732.7, timeStamp=1608922793}
Order{id=10674, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922794}
Order{id=10675, symbol='GOOG', side='sell', type='limit', price=1733.25, timeStamp=1608922794}
Order{id=10676, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922795}
Order{id=10677, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922795}
Order{id=10681, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922798}
Order{id=10682, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922798}
Order{id=10685, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922800}
Order{id=10688, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608922802}
Order{id=10689, symbol='FB', side='buy', type='limit', price=265.63, timeStamp=1608922802}
Order{id=10690, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608922802}
Order{id=10692, symbol='GOOG', side='buy', type='limit', price=1733.8, timeStamp=1608922804}
Order{id=10693, symbol='FB', side='sell', type='limit', price=266.22, timeStamp=1608922805}
Order{id=10695, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922807}
Order{id=10699, symbol='GOOG', side='buy', type='limit', price=1733.78, timeStamp=1608922809}
Order{id=10700, symbol='FB', side='sell', type='limit', price=265.94, timeStamp=1608922809}
Order{id=10701, symbol='AMZN', side='sell', type='limit', price=null, timeStamp=1608922810}
Order{id=10703, symbol='FB', side='sell', type='market', price=266.45, timeStamp=1608922811}
Order{id=10704, symbol='GOOG', side='sell', type='limit', price=1733.05, timeStamp=1608922812}
Order{id=10705, symbol='FB', side='sell', type='limit', price=265.96, timeStamp=1608922812}
Order{id=10706, symbol='FB', side='buy', type='limit', price=266.1, timeStamp=1608922813}
Order{id=10709, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922814}
Order{id=10712, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922817}
Order{id=10713, symbol='GOOG', side='buy', type='limit', price=1732.35, timeStamp=1608922817}
Order{id=10714, symbol='FB', side='buy', type='limit', price=266.26, timeStamp=1608922818}
Order{id=10717, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922819}
Order{id=10718, symbol='FB', side='buy', type='limit', price=266.96, timeStamp=1608922820}
Order{id=10719, symbol='GOOG', side='buy', type='limit', price=1732.01, timeStamp=1608922820}
Order{id=10721, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922822}
Order{id=10723, symbol='FB', side='buy', type='limit', price=266.42, timeStamp=1608922822}
Order{id=10724, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922823}
Order{id=10725, symbol='GOOG', side='buy', type='limit', price=1732.67, timeStamp=1608922823}
Order{id=10726, symbol='AAPL', side='sell', type='limit', price=null, timeStamp=1608922823}
Order{id=10730, symbol='GOOG', side='sell', type='market', price=1733.06, timeStamp=1608922826}
Order{id=10731, symbol='FB', side='sell', type='limit', price=265.21, timeStamp=1608922827}
Order{id=10732, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922828}
Order{id=10734, symbol='GOOG', side='sell', type='limit', price=null, timeStamp=1608922829}
Order{id=10736, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922829}
Order{id=10739, symbol='GOOG', side='buy', type='limit', price=1732.96, timeStamp=1608922830}
Order{id=10740, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922831}
Order{id=10741, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922832}
Order{id=10745, symbol='GOOG', side='sell', type='limit', price=1732.74, timeStamp=1608922834}
Order{id=10747, symbol='FB', side='buy', type='limit', price=265.01, timeStamp=1608922835}
Order{id=10751, symbol='GOOG', side='sell', type='market', price=null, timeStamp=1608922837}
Order{id=10753, symbol='FB', side='buy', type='limit', price=265.52, timeStamp=1608922838}
Order{id=10755, symbol='GOOG', side='sell', type='limit', price=1733.06, timeStamp=1608922839}
Order{id=10756, symbol='FB', side='buy', type='market', price=266.94, timeStamp=1608922840}
Order{id=10758, symbol='FB', side='sell', type='limit', price=266.78, timeStamp=1608922841}
Order{id=10759, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922842}
Order{id=10760, symbol='FB', side='buy', type='limit', price=null, timeStamp=1608922842}
Order{id=10761, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608922843}
Order{id=10763, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922843}
Order{id=10765, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922844}
Order{id=10766, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922845}
Order{id=10770, symbol='GOOG', side='buy', type='limit', price=1732.78, timeStamp=1608922846}
Order{id=10771, symbol='GOOG', side='sell', type='limit', price=1733.08, timeStamp=1608922846}
Order{id=10772, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922847}
Order{id=10773, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922848}
Order{id=10774, symbol='GOOG', side='sell', type='limit', price=1733.98, timeStamp=1608922849}
Order{id=10775, symbol='GOOG', side='buy', type='limit', price=1733.6, timeStamp=1608922849}
Order{id=10777, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922850}
Order{id=10781, symbol='FB', side='buy', type='limit', price=266.17, timeStamp=1608922852}
Order{id=10782, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922853}
Order{id=10788, symbol='TSLA', side='buy', type='market', price=null, timeStamp=1608922857}
Order{id=10791, symbol='GOOG', side='buy', type='limit', price=1733.79, timeStamp=1608922859}
Order{id=10793, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922860}
Order{id=10797, symbol='GOOG', side='sell', type='limit', price=1732.33, timeStamp=1608922862}
Order{id=10798, symbol='FB', side='buy', type='market', price=null, timeStamp=1608922863}
Order{id=10804, symbol='FB', side='sell', type='market', price=null, timeStamp=1608922865}
Order{id=10805, symbol='TSLA', side='sell', type='market', price=null, timeStamp=1608922866}
Order{id=10809, symbol='FB', side='buy', type='limit', price=265.1, timeStamp=1608922868}
Order{id=10810, symbol='AMZN', side='buy', type='market', price=null, timeStamp=1608922869}
Order{id=10811, symbol='GOOG', side='buy', type='market', price=null, timeStamp=1608922870}
